,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
8909,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",472,686
3840,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",432,686
15620,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",874,686
9178,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",31,686
12615,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",465,686
5872,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",72,686
18702,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",13,686
14519,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",54,686
16756,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",435,686
19353,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",460,686
15409,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",585,686
15435,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",540,686
18597,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",401,686
11707,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",385,686
11526,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",365,686
13485,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",324,686
9870,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",403,686
12356,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",460,686
7036,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",482,686
18366,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",31,686
12552,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",1,686
15878,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",912,686
17374,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",482,686
12758,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",536,686
6828,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",234,686
18866,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",475,686
19095,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",72,686
18890,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",476,686
8585,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",42,686
19539,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",392,686
18867,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",512,686
11410,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",364,686
14200,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",411,686
804,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",411,686
19113,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",586,686
11270,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",703,686
10580,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",586,686
12302,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",401,686
19330,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",581,686
18323,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",5,686
19357,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
19147,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",562,686
368,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",411,686
14429,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",472,686
18394,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",413,686
2932,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",31,686
15936,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",80,686
375,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",470,686
19275,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",495,686
9238,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",562,686
13318,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",560,686
19486,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",586,686
11878,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",404,686
18462,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",742,686
17059,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",465,686
9829,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",403,686
8158,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",470,686
19853,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",80,686
14623,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",562,686
14505,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",495,686
741,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",341,686
11339,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",360,686
8104,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
14660,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",831,686
2440,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",593,686
1661,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",101,686
14363,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",540,686
698,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",462,686
10297,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",411,686
10549,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
2446,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",540,686
16270,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",62,686
753,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",500,686
10959,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",62,686
14422,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",86,686
541,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",350,686
13583,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",512,686
14341,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",412,686
11674,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",341,686
14458,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",16,686
13117,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",364,686
15299,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",562,686
13076,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",516,686
2169,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",472,686
8940,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",476,686
491,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",43,686
16918,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",365,686
17948,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",626,686
10204,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",313,686
10062,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",535,686
16996,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",500,686
13610,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",480,686
17404,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",155,686
16267,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",20,686
19623,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",455,686
10110,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",404,686
17391,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",73,686
15859,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",471,686
14479,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",330,686
14261,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",476,686
4283,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",626,686
9569,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",830,686
3477,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",402,686
13421,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",341,686
13352,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",536,686
11451,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",404,686
8239,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",402,686
14013,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",516,686
2460,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",231,686
14111,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",413,686
17405,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",403,686
14427,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",411,686
19882,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
19599,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",403,686
11186,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",472,686
11030,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",460,686
13446,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",770,686
17417,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",586,686
15574,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",423,686
9849,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",364,686
3923,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",35,686
5792,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",472,686
11343,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
10911,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",476,686
17167,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",234,686
11577,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",364,686
14657,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",392,686
9605,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
13230,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",524,686
3739,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",912,686
3765,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",460,686
17313,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",451,686
12224,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
15420,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",516,686
1677,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",904,686
8512,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",43,686
11516,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",365,686
2500,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",635,686
11915,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",403,686
17368,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",524,686
1425,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",435,686
14584,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",496,686
10370,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",830,686
8290,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",411,686
14846,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",215,686
8167,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",476,686
1822,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
15133,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",593,686
14557,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",512,686
14587,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",460,686
9341,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",540,686
11266,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",402,686
14544,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",476,686
11893,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",480,686
13768,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",324,686
9360,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",472,686
12475,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",155,686
14880,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",823,686
11686,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",272,686
15290,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",31,686
10981,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",364,686
13388,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",411,686
14955,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",470,686
16422,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",365,686
14352,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",254,686
15268,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",411,686
10410,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",413,686
12776,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""6"" - ""534""]","[""1"" - ""2""]","[""0"" - ""8""]",570,686
