,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
5375,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",341,1319
9753,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",5,1319
2435,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",451,1319
18856,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1319
8636,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",350,1319
16400,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1319
18505,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
19587,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1319
9486,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",455,1319
17996,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",814,1319
17994,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",43,1319
13937,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1319
6762,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",360,1319
119,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1319
16388,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",365,1319
19968,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
17149,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",936,1319
18591,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
18227,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",230,1319
8188,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",470,1319
8599,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",360,1319
10912,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",353,1319
15823,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",43,1319
15813,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1319
11337,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1319
9017,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1319
16283,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",303,1319
14394,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",593,1319
12522,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",330,1319
11890,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1319
6661,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1319
17883,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",492,1319
9365,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",62,1319
14842,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1319
17163,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",360,1319
10787,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",531,1319
7870,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",534,1319
6008,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1319
18673,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",5,1319
19347,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",62,1319
14197,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",200,1319
1856,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1319
10279,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",263,1319
18942,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1319
17969,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",401,1319
15451,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",730,1319
11036,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1319
3354,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1319
2220,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",562,1319
17553,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",454,1319
2748,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",401,1319
14056,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",471,1319
13933,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
19115,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",35,1319
13671,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",31,1319
11212,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",43,1319
11215,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",623,1319
16559,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",531,1319
3306,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
16338,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",62,1319
1086,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",775,1319
15709,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",582,1319
13730,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1319
9856,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1319
2093,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",12,1319
15578,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1319
14446,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",492,1319
11712,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1319
11942,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",470,1319
10172,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",522,1319
18986,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
13208,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1319
12310,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",492,1319
13055,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",53,1319
19686,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
9888,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1319
15461,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",12,1319
19983,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
10718,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",234,1319
18059,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",52,1319
11057,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1319
17698,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1319
16474,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",43,1319
15745,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",365,1319
10310,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",423,1319
13944,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",282,1319
19684,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",80,1319
15253,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
12625,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",481,1319
19993,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",423,1319
11205,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",260,1319
18988,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1319
19948,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
8427,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",514,1319
9492,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
17966,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
19382,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
16148,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",462,1319
14143,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
18149,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",516,1319
9899,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",350,1319
13450,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1319
1604,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",470,1319
15369,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",536,1319
17121,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",341,1319
19066,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",832,1319
12169,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
16477,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",830,1319
16938,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",492,1319
18273,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",470,1319
10088,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1319
4989,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1319
4821,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",562,1319
6803,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",484,1319
6516,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
3628,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1319
403,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
3891,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
3115,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
2562,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",593,1319
2579,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
4546,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",874,1319
6311,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
1597,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",492,1319
16895,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
6146,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1319
3162,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
6293,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
1284,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
7059,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",31,1319
7786,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",332,1319
7920,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1319
3202,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1319
7410,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",350,1319
7902,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",481,1319
4907,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",413,1319
4274,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
8992,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1319
1469,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",350,1319
3094,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
19533,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",155,1319
19934,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",531,1319
18695,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1319
19004,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",214,1319
11251,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
769,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",531,1319
9964,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",12,1319
16297,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",215,1319
16998,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",425,1319
18841,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1319
15637,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1319
18377,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1319
17190,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1319
10046,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",353,1319
13183,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1319
8835,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
12608,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1319
17138,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1319
17503,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",582,1319
12587,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1319
19488,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",263,1319
15049,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",254,1319
12466,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1319
470,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",492,1319
17110,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",43,1319
13037,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1319
