,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
7650,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
4153,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",470,345
6095,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",425,345
7800,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",472,345
2515,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",526,345
239,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",350,345
2237,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",230,345
70,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
5342,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",561,345
3982,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",880,345
8795,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
5407,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",526,345
7001,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
4026,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",215,345
6100,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",423,345
6705,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",562,345
6852,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",964,345
5749,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",913,345
2920,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",605,345
4721,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
4870,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",842,345
3709,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
2276,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
9155,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",465,345
7135,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",365,345
5682,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",494,345
8814,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",71,345
3867,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",461,345
33,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
6043,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",485,345
2308,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
8151,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",402,345
9140,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",874,345
5787,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",34,345
2417,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",402,345
6133,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",514,345
1741,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",781,345
8322,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",41,345
2290,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",360,345
682,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",401,345
8129,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",593,345
8463,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",880,345
5465,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",832,345
2677,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
4453,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",775,345
5510,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",470,345
360,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",350,345
2560,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",231,345
4186,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",402,345
6825,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",832,345
6590,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",406,345
6038,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",305,345
3506,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
9183,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",311,345
7939,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
4805,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",584,345
6509,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",500,345
11733,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",460,345
7264,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",516,345
6838,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",492,345
8298,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
1764,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",392,345
8816,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",80,345
7481,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
7593,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",605,345
3794,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
6798,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",5,345
8345,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",365,345
2537,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",832,345
8272,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",512,345
7886,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",402,345
2046,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",605,345
4535,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
2196,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",360,345
7008,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
5070,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",43,345
8972,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",512,345
5010,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",80,345
726,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",832,345
3527,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",411,345
795,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",423,345
7152,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
8055,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",586,345
8504,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",422,345
7046,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",500,345
39,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",472,345
1426,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",853,345
8001,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",80,345
48,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
4533,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",472,345
6013,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",403,345
3892,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",313,345
1219,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",960,345
293,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",500,345
7129,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
2663,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
7128,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",470,345
7091,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",554,345
2861,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",775,345
1102,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",360,345
5653,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",605,345
7303,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",405,345
7555,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",586,345
993,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",962,345
3426,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",470,345
7260,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",435,345
2787,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",13,345
8450,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
3096,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",472,345
8962,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",350,345
2765,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",514,345
8657,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",540,345
7438,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
28,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",472,345
8017,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",35,345
8414,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",524,345
6418,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",582,345
55,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",1,345
2913,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",896,345
8416,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",283,345
899,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",541,345
2121,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",912,345
8342,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",593,345
6468,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",470,345
3173,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",500,345
2855,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",21,345
8287,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
5819,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",450,345
8204,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",471,345
7428,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",511,345
6229,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",593,345
1397,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",512,345
9168,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",411,345
2859,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",845,345
3974,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",80,345
3734,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",832,345
6934,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",775,345
8565,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",492,345
110,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
8548,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",220,345
2651,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
6428,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",832,345
342,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",485,345
3460,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",896,345
506,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",461,345
7366,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
846,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",365,345
7525,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",402,345
2706,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",322,345
1062,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",80,345
8638,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",775,345
6010,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",254,345
3543,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",846,345
6793,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",500,345
200,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",476,345
5807,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",542,345
6223,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
1045,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",512,345
8771,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",481,345
1188,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",570,345
5664,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",512,345
1679,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",912,345
2630,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",284,345
8948,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",423,345
3841,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",461,345
7490,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",562,345
7747,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",1,345
8927,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",896,345
