,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
19507,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",476,998
14344,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",385,998
8407,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",22,998
11288,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
4663,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",176,998
4035,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",476,998
17478,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",962,998
14941,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",3,998
19337,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
11860,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",635,998
17137,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",100,998
17281,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",210,998
11628,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",204,998
1667,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
2862,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",470,998
839,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",210,998
5412,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",500,998
8400,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
898,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",132,998
18138,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",560,998
4570,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",580,998
13553,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
10278,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",231,998
924,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",313,998
14074,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",562,998
11670,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",231,998
15567,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",470,998
6677,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",181,998
11098,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",593,998
18829,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
7552,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",570,998
11608,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",41,998
12569,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",205,998
14373,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",395,998
13369,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",522,998
10255,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",290,998
15347,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",142,998
19541,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",485,998
13333,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",161,998
18118,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",313,998
9400,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",282,998
18084,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",12,998
1259,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",306,998
12744,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",10,998
17803,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",143,998
15818,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",476,998
16555,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",210,998
7317,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",204,998
9576,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",492,998
1715,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",555,998
11973,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",610,998
15575,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",471,998
14336,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",106,998
16975,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",471,998
14788,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
15175,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",231,998
97,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",306,998
11105,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",41,998
19574,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
10875,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",231,998
11054,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",471,998
17344,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",263,998
15131,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",22,998
11700,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",153,998
10229,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",136,998
10082,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",231,998
10527,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",231,998
19675,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",54,998
16579,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",80,998
15114,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",202,998
17810,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",476,998
17801,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",100,998
8278,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",30,998
14894,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",135,998
14566,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
11866,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",282,998
19395,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",306,998
19938,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",283,998
13728,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",422,998
5157,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",234,998
10823,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",232,998
19990,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",762,998
9491,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",80,998
19521,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",220,998
8633,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",220,998
15759,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",141,998
8009,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",132,998
3971,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",472,998
11381,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
14541,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",306,998
18086,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",472,998
10882,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",980,998
12417,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
13205,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
15875,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",204,998
11391,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",471,998
251,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",2,998
19263,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",313,998
1673,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",200,998
12984,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",1,998
9830,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",41,998
534,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",102,998
2551,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",500,998
12979,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",136,998
19524,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
14757,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",500,998
4684,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",492,998
9745,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",500,998
5151,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",476,998
19151,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",430,998
8255,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",1,998
7098,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",62,998
9449,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
19381,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",231,998
17713,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",720,998
14643,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",522,998
9510,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",220,998
17927,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",231,998
11906,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",95,998
7877,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",983,998
1898,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",586,998
8351,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",1,998
2354,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",80,998
8458,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",210,998
11908,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",234,998
17555,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",305,998
7613,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",282,998
5530,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",42,998
1847,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",485,998
13146,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",200,998
4761,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
4465,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",56,998
9990,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
11740,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",232,998
18494,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",470,998
3777,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",104,998
12213,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",301,998
16737,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",913,998
13891,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",136,998
16358,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",263,998
7797,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",382,998
7229,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",2,998
3674,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",43,998
15233,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",204,998
14714,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",204,998
16372,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",101,998
12478,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",91,998
3906,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",71,998
17599,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",84,998
10779,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",73,998
3181,"[""48"" - ""94""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""27"" - ""700""]","[""1"" - ""2""]","[""8"" - ""11""]",155,998
