,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
14180,"[""19"" - ""33""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""20"" - ""501""]","[""1"" - ""2""]","[""8"" - ""11""]",500,1561
13296,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",635,1562
16295,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",301,1562
13334,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",231,1562
12871,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",155,1562
15915,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",913,1562
16063,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",231,1562
4059,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",822,1562
2987,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",104,1562
13600,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",12,1562
15856,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",455,1562
3711,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",102,1562
16618,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",182,1562
0,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",144,1562
12890,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",485,1562
16541,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",2,1562
3744,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",635,1562
1889,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",104,1562
3753,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",402,1562
13119,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",53,1562
13118,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",402,1562
13963,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",161,1562
12945,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",903,1562
13016,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",562,1562
15858,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",570,1562
4131,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",894,1562
2069,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",580,1562
13209,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",470,1562
14213,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",455,1562
4165,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",402,1562
15683,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",43,1562
4278,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",961,1562
15625,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",472,1562
4332,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",2,1562
3405,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",450,1562
3731,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",402,1562
4419,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",470,1562
3814,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",210,1562
16501,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",91,1562
12230,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",644,1562
3577,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",202,1562
16401,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",210,1562
15663,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",106,1562
16171,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",136,1562
13747,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",492,1562
3607,"[""29"" - ""73""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",492,1562
13324,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",913,1563
2118,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",532,1563
1956,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",702,1563
4330,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",260,1563
3589,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",422,1563
4102,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",476,1563
3984,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",214,1563
13754,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",961,1563
2346,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",411,1563
2187,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",570,1563
3495,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",402,1563
13733,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",272,1563
4424,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",20,1563
12612,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",392,1563
16124,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",714,1563
12793,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",476,1563
3669,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",425,1563
3717,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",962,1563
12396,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",903,1563
3215,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",365,1563
4189,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",412,1563
12622,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",275,1563
13393,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",874,1563
15961,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",102,1563
12796,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",581,1563
1880,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",702,1563
3994,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",411,1563
4543,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",731,1563
12769,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",374,1563
12301,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",854,1563
2114,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",626,1563
15960,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",326,1563
16330,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",404,1563
3928,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",613,1563
3459,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",660,1563
4507,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",660,1563
3366,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",365,1563
16166,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",136,1563
4422,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",482,1563
4423,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",983,1563
12006,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",146,1563
1891,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",524,1563
12582,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",874,1563
12440,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",913,1563
2232,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",104,1563
3392,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",196,1563
16107,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",913,1563
12277,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",623,1563
4197,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",153,1563
16548,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",153,1563
16014,"[""20"" - ""28""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""19""]","[""1"" - ""2""]","[""8"" - ""11""]",913,1563
13831,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",360,1564
3511,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1564
13087,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",983,1564
16329,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",443,1564
13914,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",900,1564
16168,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",110,1564
3217,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",726,1564
16247,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1564
16331,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",443,1564
15479,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1564
16591,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",374,1564
13245,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",741,1564
12343,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",881,1564
12223,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",562,1564
14140,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",402,1564
13860,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",610,1564
15542,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",644,1564
13163,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1564
15950,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",470,1564
2078,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",642,1564
13796,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",625,1564
16266,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",770,1564
15788,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",494,1564
3504,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",622,1564
4139,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",435,1564
12455,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",751,1564
13089,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",475,1564
3831,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",623,1564
13415,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",751,1564
13493,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",620,1564
15668,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",635,1564
14252,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",913,1564
15480,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",733,1564
12725,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",720,1564
16177,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",581,1564
13131,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",156,1564
16045,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",734,1564
15721,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",642,1564
12389,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",913,1564
13088,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",701,1564
2177,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",42,1564
15840,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",960,1564
3800,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",551,1564
4230,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",402,1564
12523,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",623,1564
12517,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1564
12370,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",983,1564
14080,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1564
12712,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",826,1564
12593,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",104,1564
13934,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",642,1564
12650,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",484,1564
14277,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",781,1564
13756,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1564
12548,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",913,1564
12795,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1564
12153,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",762,1564
16608,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",896,1564
12365,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",193,1564
12320,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1564
16410,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",825,1564
4194,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",826,1564
13524,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",200,1564
16240,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",421,1564
13910,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""13"" - ""410""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1564
3576,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",374,1565
4416,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",632,1565
3359,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",626,1565
4579,"[""22"" - ""69""]","[""1"" - ""2""]",6,"[""1"" - ""2""]","[""1"" - ""12""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1565
